uid;name;nodes;ways;relations
"4715248";"Евгений Крищук";"37";"8";"0"
"12274908";"Tala_";"37";"7";"0"
"2551733";"tutaaa";"37";"13";"0"
"4316452";"scrol";"37";"1";"0"
"359908";"БЛОК";"37";"0";"0"
"10850775";"jori8253";"37";"8";"0"
"11585092";"Kyle-L";"37";"2";"0"
"2794660";"Mykola Kohut";"37";"25";"1"
"4468619";"Anton Nikanorov";"37";"5";"0"
"9236381";"lozaim";"37";"7";"0"
"4030558";"Андрей Шандур";"37";"1";"0"
"1789429";"130ph11ofps";"37";"0";"0"
"10611403";"lestatbbk";"37";"7";"0"
"1472833";"IgorVis";"37";"0";"0"
"10123231";"Valentyn Bazavluk";"37";"14";"0"
"1081095";"Евгений Кот";"37";"9";"0"
"2835928";"unsungNovelty";"37";"1";"0"
"4890949";"demik75";"37";"19";"0"
"5515529";"Katrusya";"37";"0";"0"
"12475934";"Дмитро__";"37";"16";"0"
"2268949";"Владимир Железняк";"37";"4";"0"
"9475287";"Andrey Danylik";"37";"20";"0"
"639023";"veteran91";"37";"2";"0"
"2108046";"moorzila";"37";"0";"0"
"10974409";"Bea Corey";"37";"8";"0"
"3281813";"ingylskii";"37";"12";"0"
"863471";"Костянтин Війтик";"37";"1";"0"
"1188687";"HAPE3AK";"37";"1";"0"
"1733158";"Valentun25";"37";"0";"0"
"10080360";"mikail13";"37";"14";"0"
"542726";"shurff";"37";"1";"0"
"1881659";"Alekoval";"37";"5";"1"
"178711";"ThorstenNeumann";"37";"11";"1"
"2485522";"Nataleeya";"37";"0";"0"
"8997348";"Pavel  Suhoi";"37";"2";"0"
"33055";"guani";"37";"0";"0"
"8166759";"Julia28P";"37";"1";"0"
"10673803";"Kubbino";"37";"6";"0"
"8861322";"Sanya  Tkachuk";"37";"8";"0"
"221326";"PelleB";"37";"17";"0"
"8116142";"MihaiLela";"37";"0";"0"
"150579";"White-Elephant";"37";"8";"0"
"3178375";"LeTopographeFou";"37";"38";"2"
"1066152";"Vali2544";"37";"1";"0"
"8839581";"Smitmichaell";"37";"0";"0"
"697486";"rommmy";"37";"3";"0"
"10598385";"Setalin";"37";"0";"0"
"1847276";"Oksana Kashuba";"36";"13";"0"
"9231478";"askgooga";"36";"14";"0"
"1071265";"balrog-kun-imports";"36";"0";"0"
"1512322";"ilb";"36";"1";"0"
"383309";"AtonX";"36";"1";"0"
"9478405";"Lesha Kolesnikov";"36";"1";"0"
"10643270";"EvieWonder";"36";"3";"0"
"409181";"Vitosha";"36";"3";"0"
"1083356";"lyubeckiy_yav";"36";"6";"0"
"11888594";"LitauV";"36";"5";"0"
"3746992";"Yevhenii Hyzyla";"36";"7";"0"
"493489";"Eshkin-Kat";"36";"2";"0"
"7127227";"Vitaliy1590";"36";"0";"0"
"6907756";"Vera  Kozlova";"36";"33";"0"
"5470890";"Taaffeite";"36";"0";"0"
"12886151";"Nazarii22";"36";"76";"1"
"8978031";"Denys B";"36";"0";"0"
"12901258";"Davis Cook";"36";"5";"0"
"10061460";"VladKD";"36";"3";"0"
"8260010";"nrudnyk";"36";"0";"0"
"9088073";"I-GOR";"36";"0";"0"
"11156266";"inVain";"36";"5";"1"
"394146";"Faier";"36";"0";"0"
"497182";"Tomi Backman";"36";"12";"0"
"9927239";"Myhailot";"36";"12";"0"
"8066096";"Mound";"36";"4";"0"
"10903100";"atlon6000";"36";"11";"1"
"6742712";"JulieNov";"36";"2";"0"
"2115749";"srividya_c";"36";"5";"0"
"9551628";"Sezyol";"36";"2";"0"
"2573540";"KingJim";"36";"7";"0"
"4243738";"Slip7";"36";"3";"0"
"567792";"Natfoot";"36";"3";"0"
"5565014";"мелн";"36";"5";"0"
"3948154";"ZombieCry";"36";"3";"0"
"2486914";"гуливер";"36";"1";"0"
"6769798";"vlados76";"36";"1";"0"
"1999582";"ukrdan";"36";"0";"0"
"519645";"jeffmeyer";"36";"0";"0"
"5665851";"domimo";"36";"4";"0"
"11975739";"AstridC";"36";"8";"0"
"9644944";"d0977730271";"36";"8";"0"
"549422";"l-ambda";"36";"1";"0"
"5363211";"ppr1com";"36";"0";"0"
"1972596";"batareichik";"36";"2";"0"
"5215973";"Kolya Y";"36";"0";"0"
"328737";"Che7779";"36";"0";"0"
"4200366";"Triador";"36";"0";"0"
"11220047";"Dmytro7887";"36";"6";"0"
"4856473";"RomanRD";"36";"6";"0"
"8675434";"Pavlo  Dubovy";"36";"11";"0"
"4419909";"Александр А Мухин";"36";"0";"0"
"3609564";"Evgeny  Krylov";"36";"4";"0"
"9136521";"DemTools";"36";"0";"0"
"10504093";"xopbatgh";"36";"168";"2"
"903574";"Александр Фролков";"36";"0";"0"
"12464581";"aislingd";"36";"11";"0"
"11590695";"Jowzjan";"35";"3";"0"
"10660403";"zma260181";"35";"5";"0"
"11050396";"ded vadim";"35";"111";"0"
"8119070";"vovacc";"35";"7";"0"
"6585662";"durkie";"35";"1";"0"
"58346";"Nils Emil";"35";"3";"0"
"5251152";"DCort";"35";"2";"0"
"545485";"SentinelNikolaev";"35";"1";"0"
"247611";"SzPaula";"35";"5";"0"
"9126171";"azakh-world";"35";"60";"13"
"9950161";"nyancaty";"35";"7";"1"
"9523404";"Чайка детский лагерь";"35";"4";"1"
"12632088";"kozakevych";"35";"8";"0"
"5737233";"colombina74";"35";"4";"0"
"2336301";"grigorev007";"35";"6";"0"
"2506471";"Paradox_PSP";"35";"15";"0"
"233298";"sarmat";"35";"2";"0"
"5337945";"Binary Fairy";"35";"8";"0"
"3217934";"Twit Andy";"35";"3";"0"
"6453825";"quik0ne";"35";"3";"0"
"4903956";"Олексій Букалов";"35";"3";"0"
"2168994";"darknester2";"35";"2";"0"
"5770159";"Térinformatika-TDDBEP";"35";"5";"0"
"8722263";"валік";"35";"6";"0"
"6167355";"ДРВмВінниці2";"35";"2";"0"
"10481309";"Макс7976897";"35";"0";"0"
"1464104";"mariyka";"35";"0";"0"
"3823955";"Олександр Концевич";"35";"0";"0"
"58440";"andbox";"35";"5";"0"
"8517438";"Vyacheslav12345";"35";"2";"0"
"5006767";"dms_0x07C5";"35";"0";"0"
"2339564";"igorok_22";"35";"0";"0"
"1050668";"kolja_1987";"35";"0";"0"
"13029995";"Пиво2021";"35";"9";"0"
"5010940";"Orehov";"35";"2";"0"
"9651852";"alexcleac_";"35";"19";"0"
"4469709";"Vlad Shumakov";"35";"4";"0"
"10280179";"Eddie brace";"35";"9";"0"
"311866";"papesz";"35";"2";"0"
"493335";"kolemik";"35";"3";"0"
"1655538";"nkaszad";"35";"1";"0"
"8099851";"Victor Shulha";"35";"6";"0"
"3326339";"User_______";"35";"1";"0"
"562156";"lvitalii";"35";"0";"0"
"8911910";"VintikComUa";"35";"2";"0"
"1722";"Halibutt";"34";"9";"0"
"2263858";"SergNZ";"34";"2";"0"
"1200528";"shadow_15";"34";"0";"0"
"11178104";"Pavel Komzol";"34";"2";"0"
"10770418";"grebne_loff";"34";"9";"0"
"6733997";"famous237";"34";"8";"0"
"1251246";"віктор76";"34";"0";"0"
"2251315";"Mike_B";"34";"11";"0"
"370703";"yaleks";"34";"0";"0"
"2796298";"Александр Петриченко";"34";"33";"1"
"2905892";"crashdens";"34";"4";"0"
"1600976";"dmskr";"34";"0";"0"
"4548032";"Dmitrii295011";"34";"1";"0"
"12247612";"Grunia";"34";"3";"0"
"11377789";"AngelinaLenych";"34";"18";"0"
"6060712";"Гаврилюк Андрій";"34";"22";"0"
"189048";"Daraku";"34";"0";"0"
"4223691";"mopapy";"34";"0";"0"
"96069";"theophrastos";"34";"347";"0"
"10018714";"DiRiera";"34";"7";"0"
"8843900";"Borys_BS";"34";"3";"0"
"10508332";"ОленаДудар";"34";"1";"0"
"579030";"Pr0dan";"34";"0";"0"
"10520441";"ebobondoff";"34";"11";"0"
"4647345";"G_Hotchkiss";"34";"1";"0"
"10007862";"Днепр";"34";"0";"0"
"3256593";"iPioneer";"34";"5";"0"
"727316";"sergey2012";"34";"0";"0"
"181135";"Manu1400";"34";"31";"0"
"2951326";"Evgeny Shirinyan";"34";"11";"0"
"2276260";"serhiyko";"34";"0";"0"
"10546545";"Nadiya_romashka";"34";"12";"0"
"87954";"c960657";"34";"7";"0"
"10028979";"Basil Cool";"34";"0";"0"
"7592805";"vladnovikov";"34";"16";"0"
"7696433";"MYKMYK123";"34";"21";"0"
"5573052";"Geoman_yes";"34";"4";"0"
"10428781";"vodnikbobryk";"34";"17";"0"
"5110860";"BurtsevCPU";"34";"7";"0"
"5884141";"Max Shevchenko";"34";"1";"0"
"1020680";"wycbtma";"34";"1";"2"
"548823";"SHF";"34";"5";"0"
"10810185";"EveryoneGuy";"34";"5";"0"
"2906765";"GorAlex97";"34";"0";"0"
"6157";"raf";"34";"0";"0"
"452703";"uks";"34";"18";"0"
"1346763";"Дво Серега";"34";"17";"0"
"8969359";"karto_monkey";"34";"5";"0"
"10930844";"SyntheticCraft";"34";"22";"0"
"3782053";"RomanOb";"34";"6";"0"
"11794199";"vagong";"34";"28";"1"
"8345375";"BocxodV";"34";"1";"0"
"1586641";"Váradi Attila";"34";"0";"0"
"10523656";"Vladik123";"34";"16";"0"
"5176442";"Nevidomyi";"34";"8";"1"
"618995";"Thorton";"34";"4";"0"
"1360513";"Constantine9891";"34";"2";"0"
"75336";"torovec";"34";"7";"0"
"7330811";"Kiriki";"34";"7";"0"
"511215";"naz95naz";"34";"3";"0"
"11830522";"Shmatiuk";"34";"28";"0"
"11279781";"Андрій_ua";"34";"8";"0"
"7632121";"KaRTaLi4";"34";"5";"0"
"52797";"hofoen";"34";"7";"0"
"1672705";"Владислав Корякин";"34";"11";"0"
"8807997";"shabranskiy11";"34";"5";"0"
"91490";"Heinz_V";"34";"44";"2"
"1055851";"Vadim Pronin";"34";"6";"0"
"1060285";"Serikus";"33";"3";"0"
"630719";"Захар86";"33";"7";"0"
"12394364";"Van4eG89";"33";"5";"0"
"11863959";"bergara";"33";"18";"0"
"1846938";"Інна3";"33";"2";"0"
"3630738";"AndStarikov";"33";"3";"0"
"3268582";"Roman Shulyk";"33";"4";"0"
"12673007";"krupyna";"33";"5";"0"
"185090";"beer_absorber";"33";"11";"0"
"1331238";"AEelderink";"33";"9";"0"
"5545048";"Elena1995Litvin5285";"33";"6";"0"
"8705558";"bluggyhal";"33";"3";"0"
"6772698";"ВладимирДнепр";"33";"1";"0"
"4615135";"mark1992";"33";"6";"0"
"4405724";"Денис Рибчак";"33";"3";"0"
"6806086";"Sofico";"33";"41";"3"
"6251798";"Ольвен";"33";"1";"0"
"512992";"Anton Dyachenko";"33";"0";"0"
"2548164";"Savon777";"33";"1";"0"
"2081166";"titvd";"33";"1";"0"
"7452311";"romaka";"33";"5";"4"
"1767286";"volnyansky";"33";"4";"0"
"12640051";"tjnakano";"33";"18";"0"
"2956843";"Roman Pavlyuk";"33";"54";"1"
"11907876";"Alina Babii07";"33";"383";"0"
"614043";"sharbag";"33";"6";"0"
"12497338";"nehajoe";"33";"31";"0"
"585594";"rogeriosal";"33";"1";"0"
"2811873";"Hayduk";"33";"4";"0"
"3788651";"STUDIO_V";"33";"6";"0"
"764670";"serYan";"33";"0";"0"
"112330";"tews";"33";"7";"0"
"600491";"Jenyak";"33";"16";"0"
"371908";"serp";"33";"2";"0"
"9218062";"ChristinaOgirok";"33";"125";"0"
"2620866";"shurik-2007";"33";"12";"0"
"11349022";"Амикан";"33";"1";"0"
"7055139";"JohnGreek";"33";"4";"0"
"1896321";"RomanDev";"33";"5";"0"
"3539594";"Andrey2459";"33";"7";"0"
"786015";"smarty77";"33";"3";"0"
"10359585";"JPMCschool5";"33";"6";"0"
"236898";"Nakilon";"33";"0";"0"
"2364607";"maskimko";"33";"3";"4"
"1716600";"dimonius";"33";"2";"0"
"454428";"Poznaniak";"33";"7";"8"
"2335615";"a_isaeva";"33";"27";"0"
"11301856";"tsalt";"33";"3";"0"
"11315467";"Dachavalia";"33";"0";"0"
"870825";"pQd";"33";"3";"0"
"3041953";"FXClever";"33";"3";"0"
"3005420";"menzo2003";"33";"6";"0"
"2409599";"trangira";"33";"7";"0"
"5300325";"Naolaola";"33";"23";"0"
"2997738";"slavon3107";"33";"8";"0"
"3782802";"Igor Biskup";"33";"4";"0"
"1082437";"Александр Хаит";"33";"0";"0"
"3481879";"Pavlo Fedorovich";"33";"0";"0"
"60129";"Tomas Straupis";"33";"4";"0"
"2116415";"glaca97";"33";"1";"0"
"2539139";"GalichV";"33";"2";"0"
"8264795";"dok0216";"32";"2";"0"
"13310190";"alexcherkesov";"32";"3";"0"
"10358883";"ВячеславSL";"32";"6";"0"
"585795";"Traumschiffkapitän";"32";"1";"0"
"3756101";"Иван 498";"32";"5";"0"
"1609340";"levitlv";"32";"5";"0"
"10210389";"Татьяна Ильичева";"32";"9";"0"
"2090808";"anonymous88";"32";"16";"0"
"2468478";"V©R©N";"32";"1";"0"
"8159084";"@kuts@";"32";"40";"0"
"13449573";"openwaymap";"32";"7";"0"
"1923705";"doca13x";"32";"13";"0"
"275821";"Ramzes";"32";"36";"0"
"3080423";"Gromovergec";"32";"0";"0"
"3819930";"Donetsk2016";"32";"1";"0"
"9005159";"Alhimik77";"32";"10";"0"
"693098";"radek-drlicka";"32";"25";"1"
"492758";"Dovbo";"32";"0";"0"
"8525166";"Clipperocean";"32";"7";"0"
"761439";"jury85";"32";"0";"0"
"561755";"Zilker";"32";"0";"0"
"7114421";"Gassol";"32";"24";"8"
"9847917";"NewDorp";"32";"1";"0"
"3117412";"alexvan";"32";"4";"0"
"1877011";"_Fil_";"32";"1";"0"
"4035977";"boonya41";"32";"2";"0"
"471932";"TheMengzor";"32";"2";"0"
"9112038";"Савич Володимир";"32";"1";"0"
"3439456";"aurel_joys";"32";"3";"0"
"5384663";"Сусла Елена";"32";"4";"0"
"11612634";"amalkevy";"32";"13";"0"
"4922033";"SSasha";"32";"1";"0"
"3058742";"grey_ltd";"32";"3";"0"
"5188698";"victogan";"32";"3";"0"
"7200617";"EasyStrikeZero";"32";"7";"0"
"1916884";"Frantic_Black";"32";"3";"0"
"4429012";"GoodZon";"32";"51";"0"
"2531206";"CherAn";"32";"0";"1"
"8634679";"mamurashka";"32";"19";"0"
"6221115";"sirkosiryj";"32";"2";"0"
"475691";"Origalum";"32";"0";"0"
"8180402";"Валерий Гуров";"32";"9";"1"
"2209549";"Остап Б";"32";"1";"0"
"5156052";"dozator";"32";"0";"0"
"4873429";"Alexcherkaskyy";"32";"2";"0"
"3317927";"Deymos";"32";"1";"0"
"13093453";"nkbrd";"32";"6";"0"
"282462";"Levzhinskiy";"32";"1";"0"
"1359745";"Krad";"32";"0";"0"
"11003642";"MrPorky";"32";"17";"0"
"2442402";"sukhomlin";"32";"2";"0"
"8720780";"ssha";"32";"5";"0"
"1496068";"Mariusz 2M";"32";"0";"0"
"3698551";"Максим Куждін";"32";"4";"0"
"9641633";"NiNoX14";"32";"9";"0"
"13328508";"Yasno";"32";"0";"0"
"6053162";"Андрій Михайловський";"32";"1";"0"
"9029526";"Євген Гаржа";"32";"9";"0"
"6866866";"tosha patronchenko";"32";"6";"0"
"488466";"flavy";"32";"1";"0"
"10539299";"Dmitrii Stepanenko";"32";"10";"0"
"663885";"VitalyM";"32";"1";"0"
"2782719";"Максим Дубовик";"32";"2";"0"
"499877";"Weegley";"31";"1";"0"
"4794841";"Николай Феодос";"31";"0";"0"
"2780498";"Niuniaa1996";"31";"5";"0"
"2604416";"Kimirput";"31";"0";"0"
"2500639";"DikobrazS";"31";"7";"0"
"3110212";"AlexKamUa";"31";"5";"1"
"4720373";"hyzyla";"31";"7";"0"
"5227024";"Roma Prytula";"31";"2";"0"
"3828139";"michaell bondarenko";"31";"1";"0"
"6909035";"VladK420";"31";"15";"1"
"11596478";"Кристиан Мельник";"31";"17";"0"
"4434579";"DragNet2";"31";"0";"0"
"7114347";"Parmiggano";"31";"22";"0"
"610278";"NetFarmer";"31";"22";"0"
"370564";"mimino_ua";"31";"0";"0"
"12615792";"Днепровский";"31";"3";"0"
"2278578";"loki222";"31";"3";"0"
"8142544";"westbe";"31";"0";"0"
"2841215";"Юрий Картограф";"31";"1";"0"
"127544";"valentajn";"31";"64";"0"
"1219363";"xpo6a4ok";"31";"0";"0"
"6641743";"Макс_Петров";"31";"2";"0"
"3444593";"Дмитрий Игоревич";"31";"0";"0"
"13589793";"pjacy";"31";"15";"0"
"1295732";"Aqua-Line";"31";"3";"0"
"6224605";"EnayaRay";"31";"5";"0"
"3131504";"Dmytro Melnychenko";"31";"7";"0"
"6173740";"AndriVak18";"31";"0";"0"
"6674786";"Ivellios23";"31";"7";"0"
"1598000";"z37";"31";"6";"0"
"269265";"rwxrwxrwx";"31";"8";"0"
"9489272";"Flak Monkey";"31";"11";"0"
"9012412";"Vitalii007";"31";"0";"0"
"393098";"kerrymapper";"31";"7";"0"
"5737099";"Андрей 291@@@@";"31";"0";"0"
"898775";"bdon";"31";"5";"0"
"1706268";"kassiopeja";"31";"4";"0"
"3823820";"Aleksandr Kotovskiy";"31";"4";"0"
"10505235";"Leskiandr";"31";"28";"0"
"440552";"Delfinius";"31";"6";"0"
"7713534";"diputat007";"31";"4";"0"
"5437564";"Stanislav Butenko";"31";"10";"0"
"3733623";"emailer";"31";"6";"0"
"127453";"Alexey Molchanov";"31";"8";"0"
"5335995";"a_nuzhina";"31";"20";"0"
"2100544";"shonyrecords";"31";"7";"0"
"6744293";"YuriiShchur";"31";"8";"0"
"1734981";"Michajlo";"31";"0";"0"
"1558403";"oleksandrbukin";"31";"23";"0"
"1080147";"xiani";"31";"6";"0"
"1668325";"KytsMyts";"31";"8";"0"
"5407922";"Саютин";"31";"7";"0"
"9894404";"OlgaKashuba";"31";"2";"0"
"4033272";"Алексей Колбун";"31";"4";"0"
"720746";"pc9797";"31";"6";"0"
"76822";"Lupercos";"31";"0";"0"
"10214307";"Firefighter 3 DPRCh";"31";"3";"0"
"11277501";"Platon Notskyi";"31";"0";"0"
"10596758";"miss2017";"31";"14";"1"
"1965529";"_Martin2014_";"31";"0";"0"
"3789601";"Sergey Fortok";"31";"0";"0"
"8727110";"Marshall5552";"30";"1";"0"
"5903181";"ItaloUcraino";"30";"2";"0"
"478855";"p_a_s_h_a";"30";"15";"0"
"4186384";"Сережа+Паша";"30";"1";"0"
"10285117";"Hemamalini Shanmugam";"30";"8";"0"
"929870";"MrAlan4ik";"30";"0";"0"
"22041";"alt";"30";"0";"0"
"4982183";"Роман Власенко (Vlas)";"30";"7";"0"
"7595760";"ziegel";"30";"8";"0"
"3940714";"Виктор Штормов";"30";"0";"0"
"12606611";"Lukasz93tp";"30";"12";"0"
"12155325";"Kasiian";"30";"2";"0"
"296469";"alexy";"30";"1";"0"
"9520521";"SoA432";"30";"2";"0"
"9471347";"MasterKlik";"30";"0";"0"
"10473173";"Семья Рябенко";"30";"7";"0"
"3113030";"Vadym Skaletskyi";"30";"12";"0"
"6897636";"Ivan Avdeenko";"30";"10";"0"
"700299";"mFake";"30";"0";"0"
"9416404";"Николай2142354";"30";"4";"0"
"4259529";"walerka44";"30";"0";"0"
"498104";"borislavpenkov";"30";"3";"0"
"580135";"ModIboR";"30";"2";"1"
"2069883";"killrocker";"30";"2";"0"
"12390334";"bartoschukmax20022";"30";"19";"0"
"3862533";"TsDi";"30";"6";"0"
"2488443";"dmi3";"30";"1";"0"
"5052520";"Sergeyonas";"30";"1";"0"
"12295";"mapper_07";"30";"0";"0"
"402399";"kpoxa_ll";"30";"10";"0"
"9046691";"ipetrenko";"30";"42";"0"
"6679905";"GKZ_Ruslan";"30";"6";"0"
"8631611";"Lastivo4ka";"30";"4";"0"
"3415066";"Олег Роля";"30";"3";"1"
"6208891";"swansson";"30";"7";"0"
"494671";"Dan_Aspire";"30";"12";"0"
"3461007";"Wasil_07";"30";"3";"0"
"5364832";"Maksym Ivanenko";"30";"2";"0"
"480494";"Andy Melnikov";"30";"0";"0"
"442279";"saigos";"30";"0";"0"
"12409968";"vansai";"30";"3";"0"
"10206194";"vasmus";"30";"1";"0"
"5834020";"bog1972";"30";"16";"0"
"6105693";"Игорь Войтехович";"30";"123";"0"
"4179835";"Vadym Deque";"30";"1";"0"
"6774226";"Denis0503";"30";"2";"0"
"58198";"Andreas Hecht";"30";"0";"0"
"494982";"pavel-pd";"30";"3";"0"
"210998";"Іван Ярич";"30";"2";"0"
"5939193";"Nestor Kotovych";"30";"10";"0"
"11070679";"DipperTheDan";"30";"3";"0"
"2271349";"zhezhera";"30";"4";"0"
"7172218";"Psihiatrr";"30";"10";"0"
"4858143";"Laurie Johnson";"30";"6";"0"
"610797";"Kulibaba";"30";"14";"0"
"322039";"MacLondon";"30";"0";"2"
"9482587";"Linda Kladivová";"30";"4";"0"
"10497064";"StGarry";"30";"4";"0"
"12230035";"fhasdyt4329562390476";"30";"3";"0"
"649111";"Woodoo";"30";"1";"0"
"6417507";"Michail Shvaikin";"30";"26";"1"
"11706979";"HoroWiseRus";"30";"0";"0"
"1746578";"Antonytm1";"30";"6";"0"
"2501740";"Mafia924";"30";"8";"0"
"10306954";"kebobo";"30";"2";"0"
"471844";"dronium";"30";"5";"0"
"445943";"luper";"30";"1";"0"
"3177265";"Tahiaji";"30";"2";"0"
"11687335";"cowkorova";"30";"6";"0"
"11815897";"Hattori_pro";"30";"5";"0"
"4986434";"Raúl Giunta Martínez";"30";"8";"0"
"7539326";"mercsst";"30";"1";"0"
"672315";"ulvic";"30";"2";"0"
"9429706";"Олександр Рибак";"29";"0";"0"
"12266305";"geodezist_od";"29";"6";"0"
"5289328";"Юлия Слыш";"29";"7";"0"
"45882";"smarties";"29";"1";"0"
"11894982";"Anton Gorbach";"29";"11";"0"
"407701";"vinnipushkin";"29";"10";"0"
"11031311";"Hutsul88";"29";"0";"0"
"64056";"BioMD";"29";"1";"0"
"5121305";"Bezimeni";"29";"4";"0"
"12778999";"Seroga_BUMER";"29";"6";"0"
"3445351";"mkEmperor";"29";"0";"0"
"8743661";"DERGACHI_VP";"29";"0";"0"
"11812308";"gisLitau";"29";"6";"0"
"5787607";"p4olka";"29";"4";"0"
"11612523";"Summer Son";"29";"8";"0"
"474994";"anato_len";"29";"0";"0"
"10110139";"KCEHOH";"29";"11";"0"
"1548229";"margi_ua";"29";"3";"0"
"3748855";"Roslik";"29";"6";"0"
"648903";"vschigrin";"29";"1";"0"
"718600";"Volodymyr Ivanov";"29";"0";"0"
"126508";"Canyonsrcool";"29";"15";"0"
"3302921";"rnodesertgrad";"29";"1";"0"
"4735670";"Al  Dobr";"29";"0";"0"
"687046";"thevalery";"29";"0";"0"
"261618";"Geo-U-Piter";"29";"0";"0"
"12713363";"nokolayrodzinskii";"29";"0";"1"
"9155467";"Slawa Gorobets";"29";"7";"0"
"10027444";"Evgeny35";"29";"1";"0"
"1193012";"geka_ru";"29";"1";"0"
"546222";"Buga";"29";"0";"0"
"5573298";"Angelos Dark";"29";"5";"0"
"9129683";"TRITONOS";"29";"7";"0"
"8354751";"Modg";"29";"4";"0"
"8442890";"nikodrum";"29";"8";"0"
"7589747";"Taras2123";"29";"0";"0"
"5615027";"Rudenko_Dmytro";"29";"12";"0"
"2957920";"romaparabellum";"29";"1";"0"
"2808877";"Golf_123";"29";"4";"0"
"9641379";"Pan Perníček";"29";"14";"0"
"5207872";"nikityuk dmitriy";"29";"13";"0"
"2111734";"Sergey Rytikov (Киров-40)";"29";"2";"0"
"498148";"Anthony959";"29";"0";"0"
"6866308";"МГЗн-161 Ніколаєнко Інна";"29";"29";"0"
"10071182";"Nick01Nick02";"29";"7";"0"
"691481";"sergeivlk";"29";"3";"0"
"2571082";"Alex Bogdanov";"29";"3";"0"
"12776172";"Del_Torro_UA";"29";"43";"1"
"3081144";"Bagaméri István";"29";"2";"0"
"6614007";"Avtoline";"29";"1";"0"
"4361696";"Влад877";"29";"0";"0"
"8756686";"IamYurkas";"29";"11";"0"
"6207019";"Valerie143";"29";"7";"0"
"10050776";"kedr33";"29";"5";"1"
"3744889";"shoni";"29";"2";"0"
"10235943";"eugenebogun";"29";"12";"0"
"4540953";"Adamant1";"29";"12";"0"
"7331804";"Natalia19";"29";"7";"0"
"127848";"critcat";"29";"0";"0"
"406253";"Anat0l";"28";"0";"0"
"2030154";"konmax";"28";"1";"0"
"458042";"hardf";"28";"0";"0"
"9399062";"alxibogdan";"28";"2";"0"
"3731913";"Птиця";"28";"182";"0"
"71631";"andrewsh";"28";"13";"0"
"2954392";"potteru";"28";"3";"0"
"1195845";"amvrosievka";"28";"0";"0"
"9484707";"AndreTaryanik";"28";"3";"0"
"10162168";"Lendren";"28";"7";"0"
"1199040";"Андрей1988";"28";"0";"0"
"929381";"MrBanana";"28";"3";"0"
"7289974";"Vitru";"28";"22";"0"
"10912111";"Andrew Nesterenko";"28";"14";"0"
"9856191";"Reboot01";"28";"7";"0"
"9538232";"Alexiirivne";"28";"9";"0"
"7539624";"TellerySpyro_GTX";"28";"2";"0"
"5788642";"BugChibi";"28";"3";"0"
"6389";"Jesús Gómez";"28";"1";"0"
"10599922";"Ehrenamtlich Arbeitender";"28";"4";"0"
"3752582";"stepanneat";"28";"5";"0"
"10937285";"UAfriti";"28";"9";"0"
"10032375";"Elaskor";"28";"35";"0"
"2030271";"heina";"28";"0";"0"
"329889";"ciubex";"28";"12";"0"
"6815007";"Map R";"28";"6";"0"
"10320113";"Scootalo0";"28";"31";"0"
"11195244";"ea384920";"28";"4";"0"
"1500396";"Joe Urahara";"28";"14";"0"
"10720139";"Khachaturia";"28";"32";"0"
